filename,dominant_frequency_x,dominant_frequency_y,dominant_frequency_z,activity
walking_5_grouped_11.csv,2.0805369127516777,2.0805369127516777,1.0738255033557047,walking
walking_5_grouped_9_1.csv,2.0805369127516777,1.0067114093959733,1.0067114093959733,walking
walking_2_grouped_12.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
walking_2_grouped_7.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
walk_1_grouped_13_1.csv,0.06711409395973154,0.06711409395973154,0.40268456375838924,walking
walk_1_grouped_6_1.csv,0.87248322147651,0.87248322147651,0.8053691275167785,walking
walking_5_grouped_3.csv,2.0805369127516777,1.0738255033557047,1.0738255033557047,walking
sprint_downhill_1_grouped_1.csv,0.06756756756756757,3.040540540540541,1.4864864864864866,running
walking_2_grouped_1_1.csv,0.06756756756756757,0.06756756756756757,1.0135135135135136,walking
jogging_2_grouped_1_1.csv,0.06802721088435375,0.06802721088435375,0.06802721088435375,running
walking_2_grouped_10_1.csv,2.0134228187919465,1.0067114093959733,1.0067114093959733,walking
walking_5_grouped_5_1.csv,0.06711409395973154,1.0738255033557047,1.0738255033557047,walking
walk_2_grouped_7_1.csv,0.7746478873239437,0.07042253521126761,0.07042253521126761,walking
jogging_3_grouped_10.csv,0.35714285714285715,1.25,0.17857142857142858,running
walking_uphill_2_grouped_1.csv,0.06802721088435375,0.06802721088435375,1.0204081632653061,walking
standing_2_grouped_7_1.csv,0.20134228187919462,0.20134228187919462,0.06711409395973154,stand
jogging_3_grouped_4_1.csv,0.738255033557047,2.8859060402684564,2.8859060402684564,running
decline_run_1_grouped_2.csv,1.5436241610738255,0.06711409395973154,0.06711409395973154,running
walk_3_grouped_2_1.csv,0.87248322147651,0.87248322147651,0.87248322147651,walking
jogging_uphill_1_grouped_1.csv,0.06802721088435375,0.06802721088435375,1.360544217687075,running
standing__1_grouped_1_1.csv,0.1360544217687075,0.06802721088435375,0.06802721088435375,stand
sprint_downhill_1_grouped.csv,0.041666666666666664,0.041666666666666664,1.5,running
jogging_uphill_1_grouped_3.csv,0.08928571428571429,1.3392857142857144,1.3392857142857144,running
standing__1_grouped_3_1.csv,0.1342281879194631,0.1342281879194631,0.1342281879194631,stand
walking_2_grouped_9.csv,2.0134228187919465,1.0067114093959733,1.0067114093959733,walking
jogging_downhill_1_grouped_1_1.csv,0.06802721088435375,0.20408163265306123,1.360544217687075,running
walking_uphill_2_grouped_3.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
jogging_3_grouped_6_1.csv,1.4093959731543624,1.4093959731543624,2.8859060402684564,running
standing_2_grouped_5_1.csv,0.06711409395973154,0.06711409395973154,0.06711409395973154,stand
walking_2_grouped_12_1.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
walking_5_grouped_7_1.csv,2.0805369127516777,1.0067114093959733,1.0067114093959733,walking
walk_3_grouped_4.csv,0.8053691275167785,0.738255033557047,0.8053691275167785,walking
walking_uphill_2_grouped_2.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
walk_2_grouped_5_1.csv,0.8053691275167785,0.8053691275167785,0.8053691275167785,walking
walking_2_grouped_8.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
walking_2_grouped_3_1.csv,1.9463087248322148,1.0067114093959733,1.0067114093959733,walking
decline_run_1_grouped_1.csv,0.06711409395973154,0.06711409395973154,1.610738255033557,running
walk_1_grouped_8_1.csv,0.06711409395973154,0.06711409395973154,0.5369127516778524,walking
standing_2_grouped_10.csv,0.07936507936507936,0.07936507936507936,0.07936507936507936,stand
jogging_2_grouped_3_1.csv,1.4093959731543624,1.4093959731543624,1.4093959731543624,running
standing__1_grouped.csv,0.008038585209003215,0.008038585209003215,0.008038585209003215,stand
jogging_uphill_1_grouped_2.csv,2.684563758389262,1.342281879194631,1.342281879194631,running
walk_2_grouped_1_1.csv,0.8053691275167785,0.1342281879194631,0.8053691275167785,walking
incline_run_1_grouped_1_1.csv,1.5540540540540542,0.06756756756756757,0.13513513513513514,running
walking_5_grouped_8.csv,2.0805369127516777,1.0067114093959733,1.0067114093959733,walking
walking_5_grouped_3_1.csv,2.0805369127516777,1.0738255033557047,1.0738255033557047,walking
jogging_2_grouped_7_1.csv,0.5555555555555556,1.4583333333333335,0.06944444444444445,running
walking_1_grouped.csv,0.9747452370403189,0.9747452370403189,0.9747452370403189,walking
decline_run_1_grouped.csv,0.03333333333333333,0.03333333333333333,0.03333333333333333,running
walking_2_grouped_7_1.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
walking_1_grouped_9.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
walking_1_grouped_8.csv,0.9395973154362416,0.9395973154362416,0.9395973154362416,walking
walk_3_grouped_4_1.csv,0.8053691275167785,0.738255033557047,0.8053691275167785,walking
leg_swing_grouped_1.csv,0.06802721088435375,0.06802721088435375,0.54421768707483,unknown
standing__1_grouped_7_1.csv,0.06711409395973154,0.1342281879194631,0.1342281879194631,stand
walk_3_grouped_1.csv,0.87248322147651,0.06711409395973154,0.87248322147651,walking
decline_run_2_grouped_1_1.csv,0.1342281879194631,0.06711409395973154,1.6778523489932886,running
walking_5_grouped_9.csv,2.0805369127516777,1.0067114093959733,1.0067114093959733,walking
jogging_3_grouped_2_1.csv,1.4093959731543624,1.4093959731543624,2.8859060402684564,running
standing_2_grouped_1_1.csv,0.06802721088435375,0.06802721088435375,0.06802721088435375,stand
hand_motions_grouped_1_1.csv,1.2837837837837838,1.2837837837837838,1.2837837837837838,unknown
walking_downhill_2_grouped.csv,0.018484288354898338,0.018484288354898338,1.0536044362292052,walking
decline_run_2_grouped_1.csv,0.1342281879194631,0.06711409395973154,1.6778523489932886,running
jogging_1_grouped.csv,0.02888086642599278,0.036101083032490974,0.007220216606498195,running
hand_motions_grouped_3_1.csv,1.3461538461538463,1.3461538461538463,1.3461538461538463,unknown
standing__1_grouped_8.csv,0.06711409395973154,0.1342281879194631,0.06711409395973154,stand
standing_2_grouped_3_1.csv,0.20134228187919462,0.20134228187919462,0.06711409395973154,stand
walk_1_grouped_8.csv,0.06711409395973154,0.06711409395973154,0.5369127516778524,walking
standing__1_grouped_5_1.csv,0.06711409395973154,0.1342281879194631,0.1342281879194631,stand
sprint_downhill_1_grouped_2_1.csv,0.10989010989010989,0.10989010989010989,1.4285714285714286,running
walk_3_grouped_3.csv,0.87248322147651,0.87248322147651,0.87248322147651,walking
leg_swing_grouped_3.csv,0.07042253521126761,0.2112676056338028,0.5633802816901409,unknown
jogging_2_grouped_5_1.csv,0.06711409395973154,1.4093959731543624,1.4093959731543624,running
leg_swing_grouped_2.csv,0.5369127516778524,1.0067114093959733,0.5369127516778524,unknown
walking_uphill_2_grouped_4.csv,0.08849557522123894,0.9734513274336283,0.9734513274336283,walking
walk_3_grouped_2.csv,0.87248322147651,0.87248322147651,0.87248322147651,walking
walking_2_grouped_5_1.csv,1.9463087248322148,1.0067114093959733,1.0067114093959733,walking
walk_1_grouped_9.csv,0.87248322147651,0.87248322147651,0.87248322147651,walking
walk_2_grouped_3_1.csv,0.738255033557047,0.738255033557047,0.738255033557047,walking
incline_run_1_grouped_3_1.csv,1.3725490196078431,0.19607843137254902,0.19607843137254902,running
walking_1_grouped_8_1.csv,0.9395973154362416,0.9395973154362416,0.9395973154362416,walking
walking_2_grouped_14_1.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
walking_5_grouped_1_1.csv,0.06756756756756757,0.06756756756756757,1.0135135135135136,walking
decline_run_2_grouped_2.csv,1.5,0.08333333333333333,0.08333333333333333,running
jogging_1_grouped_8_1.csv,0.06711409395973154,1.4093959731543624,1.4093959731543624,running
jogging_3_grouped_7_1.csv,1.4093959731543624,1.4093959731543624,2.8859060402684564,running
jogging_1_grouped_1.csv,0.06756756756756757,0.06756756756756757,1.3513513513513513,running
jogging_uphill_1_grouped.csv,0.04878048780487805,0.024390243902439025,1.3414634146341464,running
standing_2_grouped_4_1.csv,0.06711409395973154,0.06711409395973154,0.06711409395973154,stand
jogging_2_grouped_4.csv,1.4093959731543624,1.4093959731543624,1.4093959731543624,running
standing__1_grouped_2_1.csv,0.06711409395973154,0.06711409395973154,0.06711409395973154,stand
walking_downhill_2_grouped_1.csv,0.06802721088435375,0.20408163265306123,1.08843537414966,walking
walk_3_grouped_1_1.csv,0.87248322147651,0.06711409395973154,0.87248322147651,walking
jogging_2_grouped_2_1.csv,1.4093959731543624,1.4093959731543624,2.8187919463087248,running
walking_2_grouped_2_1.csv,1.9463087248322148,1.0067114093959733,1.0067114093959733,walking
walk_1_grouped_9_1.csv,0.87248322147651,0.87248322147651,0.87248322147651,walking
walk_2_grouped_4_1.csv,0.738255033557047,0.738255033557047,0.738255033557047,walking
jogging_2_grouped_5.csv,0.06711409395973154,1.4093959731543624,1.4093959731543624,running
walking_5_grouped_6_1.csv,2.0805369127516777,1.0738255033557047,1.0738255033557047,walking
walking_2_grouped_13_1.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
walk_2_grouped_6_1.csv,0.06711409395973154,0.738255033557047,0.738255033557047,walking
jogging_1_grouped_2.csv,1.342281879194631,1.342281879194631,1.342281879194631,running
walk_3_grouped.csv,0.8557844690966719,0.01584786053882726,0.8557844690966719,walking
jogging_2_grouped_7.csv,0.5555555555555556,1.4583333333333335,0.06944444444444445,running
jogging_2_grouped.csv,0.009587727708533078,1.4189837008628956,0.009587727708533078,running
walking_5_grouped_4_1.csv,2.0805369127516777,1.0067114093959733,1.0067114093959733,walking
walking_2_grouped_11_1.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
jogging_3_grouped_9.csv,1.4093959731543624,1.4093959731543624,1.4093959731543624,running
walking_downhill_2_grouped_2.csv,2.1476510067114094,2.1476510067114094,1.0738255033557047,walking
standing_2_grouped_8.csv,0.06711409395973154,0.06711409395973154,0.06711409395973154,stand
walk_3_grouped_3_1.csv,0.87248322147651,0.87248322147651,0.87248322147651,walking
walking_2_grouped.csv,0.031000885739592563,0.013286093888396813,0.9831709477413642,walking
standing_2_grouped_9.csv,0.06711409395973154,0.06711409395973154,0.1342281879194631,stand
walking_downhill_2_grouped_3.csv,2.1476510067114094,1.0738255033557047,1.0738255033557047,walking
decline_run_2_grouped.csv,0.037037037037037035,0.037037037037037035,0.037037037037037035,running
jogging_3_grouped_8.csv,1.476510067114094,1.476510067114094,2.8859060402684564,running
standing_2_grouped_6_1.csv,0.06711409395973154,0.06711409395973154,0.06711409395973154,stand
jogging_3_grouped_5_1.csv,1.476510067114094,1.476510067114094,2.8859060402684564,running
jogging_2_grouped_6.csv,1.4093959731543624,1.4093959731543624,1.4093959731543624,running
jogging_1_grouped_3.csv,0.06711409395973154,2.751677852348993,2.751677852348993,running
jogging_downhill_1_grouped_2_1.csv,2.684563758389262,1.342281879194631,1.342281879194631,running
hand_motions_grouped_2.csv,1.2751677852348993,1.342281879194631,1.2080536912751678,unknown
jogging_1_grouped_7.csv,0.06711409395973154,1.4093959731543624,1.4093959731543624,running
decline_run_2_grouped_2_1.csv,1.5,0.08333333333333333,0.08333333333333333,running
jogging_2_grouped_2.csv,1.4093959731543624,1.4093959731543624,2.8187919463087248,running
standing__1_grouped_4_1.csv,0.06711409395973154,0.06711409395973154,0.1342281879194631,stand
walk_1_grouped_13.csv,0.06711409395973154,0.06711409395973154,0.40268456375838924,walking
hand_motions_grouped_2_1.csv,1.2751677852348993,1.342281879194631,1.2080536912751678,unknown
jogging_downhill_1_grouped.csv,0.030303030303030304,0.030303030303030304,1.3333333333333335,running
standing_2_grouped_2_1.csv,0.20134228187919462,0.20134228187919462,0.06711409395973154,stand
jogging_3_grouped_1_1.csv,0.06756756756756757,0.06756756756756757,0.06756756756756757,running
walking_2_grouped_15_1.csv,0.06711409395973154,0.06711409395973154,0.06711409395973154,walking
jogging_1_grouped_9_1.csv,1.4093959731543624,1.4093959731543624,1.4093959731543624,running
sprint_uphill_1_grouped_2.csv,0.07042253521126761,0.2112676056338028,1.4788732394366197,running
incline_run_1_grouped_2_1.csv,1.5436241610738255,1.5436241610738255,1.5436241610738255,running
walk_2_grouped_2_1.csv,0.738255033557047,0.738255033557047,0.738255033557047,walking
walking_1_grouped_9_1.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
walking_2_grouped_4_1.csv,1.9463087248322148,1.0067114093959733,1.0067114093959733,walking
walk_1_grouped_12.csv,0.06711409395973154,0.5369127516778524,0.5369127516778524,walking
jogging_2_grouped_3.csv,1.4093959731543624,1.4093959731543624,1.4093959731543624,running
jogging_2_grouped_4_1.csv,1.4093959731543624,1.4093959731543624,1.4093959731543624,running
jogging_1_grouped_6.csv,0.06711409395973154,2.751677852348993,2.751677852348993,running
walking_uphill_2_grouped.csv,0.08912655971479501,0.017825311942959002,0.9982174688057042,walking
hand_motions_grouped_3.csv,1.3461538461538463,1.3461538461538463,1.3461538461538463,unknown
walking_2_grouped_6_1.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
jogging_1_grouped_4.csv,0.06711409395973154,2.751677852348993,2.751677852348993,running
hand_motions_grouped_1.csv,1.2837837837837838,1.2837837837837838,1.2837837837837838,unknown
jogging_2_grouped_1.csv,0.06802721088435375,0.06802721088435375,0.06802721088435375,running
walk_1_grouped_10.csv,0.8053691275167785,0.8053691275167785,0.8053691275167785,walking
jogging_2_grouped_6_1.csv,1.4093959731543624,1.4093959731543624,1.4093959731543624,running
walking_downhill_2_grouped_4.csv,0.10869565217391304,0.10869565217391304,1.0869565217391304,walking
walking_5_grouped_2_1.csv,2.0805369127516777,1.0067114093959733,1.0067114093959733,walking
sprint_uphill_1_grouped_1.csv,0.06802721088435375,0.06802721088435375,1.4965986394557824,running
jogging_3_grouped_3_1.csv,1.4093959731543624,1.4093959731543624,2.8187919463087248,running
walk_1_grouped_11.csv,0.738255033557047,0.06711409395973154,0.738255033557047,walking
sprint_downhill_1_grouped_1_1.csv,0.06756756756756757,3.040540540540541,1.4864864864864866,running
jogging_1_grouped_5.csv,1.4093959731543624,1.4093959731543624,1.4093959731543624,running
standing__1_grouped_6_1.csv,0.06711409395973154,0.2684563758389262,0.20134228187919462,stand
